lat,lon,depth,Jfix
-18.2,-169.07,200,0.1932675
30,-170,93,0.19345
-11.5,-25,7.7487,0.19345
72.2,-162.7,2,0.19345
74.5,-155.7,2,0.19345
41.17,-67.621,6,0.19345
-15,-120,10,0.19345
-30,-107,195,0.19345
-9.9997,87.9958,1,0.1935595
-13.999,-85.833,149.6,0.19418
0,156,100,0.194472
-16,-74.495,15,0.194983
-8.8667,155.1167,9.5,0.1950195
-22.9789,-36.9527,6,0.1950925
18,110.5,1,0.195275
-14.9982,108.4998,1,0.1954575
-13.3118,-132.3917,80.271,0.195494
26.049,-17.4585,57,0.195859
22.75,-158,75,0.196151
-19,-175,100,0.19637
25.1293,125.6739,1,0.196662
-3.44,148.48,30,0.196808
22.75,-158,100,0.1969905
22.75,-158,46,0.1971
33.84,128.61,1,0.1971
-44.6,-56.4,11,0.1971
33.84,128.61,1,0.1971
38.533,-73.247,6,0.1971
-15.9998,112.0003,1,0.197173
33.84,128.61,1,0.1972825
6.73,133.13,1,0.1977205
-32.6674,-84.2054,40.814,0.1979395
36.9482,-73.7975,33.21,0.1983775
18,112.5,15,0.198925
-11.9982,112.5005,45.583,0.19929
14.499,-26.001,200,0.199728
36.5188,-75.8524,2.9,0.2002025
36.5188,-75.8524,2.9,0.2002025
17.61,83.76,1,0.200312
-9.0019,-136.8624,50.488,0.2003485
-59,-170,7.66,0.200385
21.04,87.43,10,0.2006405
20.54,87.9,10,0.2006405
-32.8,175.5,1,0.20075
72.3923,-155.4667,1,0.20075
39.184,-72.792,6,0.20075
32.178,-118.901,35,0.20075
12,135,23,0.201042
-16.7445,-97.3278,1,0.201115
14.5,-35.001,93,0.2012975
24.58,-109.01,23,0.20148
21.49,-109.51,30,0.20148
-20,-100,200,0.20148
17.67,108.425,1,0.20148
9.25,-21.5,5,0.202356
41.9963,4.9855,5.3,0.2023925
-0.0024,-147.493,5,0.2025385
22.75,-158,25,0.2026115
-26.0641,-114.0267,50.54,0.202867
25.1293,125.6739,11,0.2036335
-11.9982,112.5005,1,0.203962
16.75,69,1,0.2041445
-14.185,-76.933,204,0.2042175
-15.54,-75.614,300.7,0.2044
67.9985,-168.7774,35,0.2044
72.471,-155.3912,1,0.2044
0,-135.01,96,0.2044
-20,-100,46,0.2044
22.75,-158,45,0.2044
1,143,30,0.2048015
11,-21.75,34,0.204984
22.75,-158,25,0.20513
41.5717,-66.9545,15,0.2058235
41.5717,-66.9545,15,0.2058235
-16.8684,-128.3829,79.649,0.2061155
20.1408,-105.977,150,0.2063345
19.21,113.2219,1,0.2065535
39.4465,-72.6427,3.5,0.206663
39.4465,-72.6427,3.5,0.206663
22.75,-158,1,0.2069185
22.75,-158,10,0.2069185
22.75,-158,75,0.20805
12.072,154.938,1,0.20805
-0.7638,-0.0002,20,0.20805
65.7616,-168.7533,19.3,0.20805
73.4755,-160.1362,90.2,0.20805
74.4617,-166.6356,57,0.20805
22.75,-158,5,0.20805
72.2,-162.7,22,0.20805
-30,-100,171,0.20805
13.478,-58.186,70,0.2085245
-25.55,-100.14,5,0.20878
-13.3118,-132.3917,39.87,0.2090355
4.173,155.006,30.6,0.209072
-15.8264,-33.4078,51,0.209291
30.82,128.38,32.2667,0.2096925
17.51,109.09,1,0.21024
-54.5,-170,7.66,0.21024
27,-111.42,7,0.21024
26.51,-110.4,17,0.21024
21.49,-109.51,10,0.21024
11,-19,50,0.21024
29.4667,34.9167,700,0.2112255
18.18,110.2455,1,0.211262
-16,-75.251,60,0.211554
0.7615,-9.9763,5,0.2117
-5.0085,-1.95,35,0.2117
45.5,141.4167,1,0.2117
30.2,124.153,1,0.2117
-21.1572,-175.7525,90,0.2118825
22.75,-158,100,0.2122475
-21.6433,164.5094,20,0.212357
-37,-74.01,10,0.2124665
-30.6992,-95.8264,5.211,0.213671
11,-21.75,17,0.213744
-31.8692,-91.4126,4.651,0.213817
-9.0019,-136.8624,20.751,0.2142185
18.755,-20.7015,90,0.214474
14.5,-21.501,150,0.214693
22.75,-158,75,0.215058
38.4253,141.4883,1,0.21535
-16.749,-76,200,0.21535
74.4617,-166.6356,27.7,0.21535
44.5,144.3333,17,0.21535
21.0232,121.2272,120,0.2154595
39.0613,-74.117,31.6,0.2158975
39.0613,-74.117,31.6,0.2158975
39.4063,-73.3486,24.5,0.2164085
39.4063,-73.3486,24.5,0.2164085
-4.9953,88.0085,1,0.2171385
-20.6892,-174.3867,90,0.217394
41.314,-70.944,29.5,0.2174305
41.314,-70.944,29.5,0.2174305
22.75,-158,75,0.218051
14.7565,-109.321,151,0.2182335
-3.22,152.29,30,0.218343
35,148.72,1,0.219
28.2,34.3,80,0.219
28.9,34.3,5,0.219
15.5097,155.3348,197.825,0.219
16.22,154.7253,28.326,0.219
16.22,154.7253,98.641,0.219
15.8463,155.0512,28.915,0.219
17.149,134.9903,48.838,0.219
16.2822,151.7563,1,0.219
17.2702,138.8776,1,0.219
26.2622,121.5522,15,0.219
-20,-100,19,0.219
26.51,-110.4,6,0.219
26.51,-110.4,10,0.219
-16.8684,-128.3829,102.571,0.219219
40.8974,-71.8155,1,0.2196935
40.8974,-71.8155,1,0.2196935
16.5493,-107.105,149.76,0.2202045
18.7966,-32.2883,10,0.220241
-9.9997,87.9958,32.4679,0.220679
21.18,-18.5932,3,0.221482
39.3332,142.1663,23,0.22265
67.0005,-168.7482,25.7,0.22265
40.977,-69.498,6,0.22265
22.75,-158,75,0.2234165
22.75,-158,75,0.224475
22.75,-158,100,0.2248035
-12.03,-81,90,0.2250225
-18.5084,-125.9483,60.044,0.2250225
-6.1643,152.4998,101.6,0.2250955
17.99,111.4309,1,0.2253145
35.0527,-74.8471,189.14,0.225424
-19.4181,-174.9522,100,0.226227
71.9516,-158.0012,23.7,0.2263
-30,-170,92,0.2263
18,110.5,25,0.2263
20.497,116.4999,1,0.226592
22.1,-157.03,75,0.226592
-26.0641,-114.0267,161.107,0.2270665
-19.6813,-172.3183,5,0.227103
-15.9998,112.0003,50.709,0.2272125
21.0232,121.2272,75,0.227395
0.0055,-170.0002,40,0.227541
-31.8692,-91.4126,28.643,0.22776
21.49,-109.51,15,0.22776
27.53,-117.54,60,0.22776
22.75,-158,45,0.2280885
17.59,110.0713,30,0.2283805
-0.7729,-29.0028,5,0.2290375
34.046,24.4973,114.8,0.2290375
20,111.4205,1,0.2292565
23.8,133.15,1,0.22995
31,125.619,13,0.22995
8.06,131.08,1,0.230023
23.8,133.15,1,0.230242
22.75,-158,45,0.2305705
-52.5,-170,7.66,0.23068
-20.4685,-70.9619,15,0.231264
-11.5129,-134.3524,5.358,0.231629
11,143,1,0.231702
9.9288,88.002,34.343,0.2318115
18.86,111.4617,1,0.2318115
23.1,-36.4,13,0.2318115
4.173,155.006,9.9,0.231921
25.0666,125.199,1,0.231994
22.75,-158,45,0.2323955
10.0001,-28.7721,5,0.2325415
29.4667,34.9167,300,0.2328335
-37,-75.13,10,0.2333445
-18.42,-166.06,37.869,0.233527
20,137,1,0.2336
-2,-23,1,0.2336
38.4165,141.7497,1,0.2336
41.314,-70.944,6,0.2336
30.112,126.763,1,0.2336
28.281,126.131,70.7,0.2336
29.99,124.53,33,0.2336
11,143,15,0.2337095
10.59,-22.5146,11,0.2340015
42.1752,-70.1045,45.2,0.234038
42.1752,-70.1045,45.2,0.234038
4.9947,88.002,1,0.2342935
-26.0641,-114.0267,29.573,0.234403
42.4779,-66.6523,20.3,0.2345855
42.4779,-66.6523,20.3,0.2345855
41.0887,5.0572,200.1,0.235352
-20.9872,5.9977,60,0.2353885
14.5,-28.251,200,0.2355345
27.937,155.019,38.4,0.23579
22.75,-158,25,0.2359725
0,148,100,0.2362645
-18.2,-169.07,650,0.2363375
23.69,-20.1823,54,0.236374
0.003,154.985,27.5,0.236374
-8.9913,105.7403,36.271,0.2364835
20.52,-106.51,35,0.23652
21.49,-109.51,6,0.23652
21.49,-109.51,35,0.23652
10,-21.67,50,0.23652
9.75,-20.65,17,0.23652
30.66,129.28,30,0.2365565
26.25,133.17,33.9667,0.2366295
23.8,133.15,62.2333,0.2370675
-20.4955,-171.9913,5,0.237104
22.75,-158,73,0.23725
-16.75,-76,100,0.23725
44.5,144.3333,72,0.23725
29.4667,34.9167,5,0.23725
28.9658,125.655,1,0.23725
-52,-170.1,7.66,0.23725
24.4084,-157.891,100,0.237323
-26.0641,-114.0267,131.412,0.2374325
42.5742,-65.7364,37.8,0.23798
42.5742,-65.7364,37.8,0.23798
29.9167,34.4667,100,0.2382355
-9.0019,-136.8624,40.181,0.23871
-4.9052,152.8702,5.8,0.239659
-46.3,-171.4,7.66,0.239805
17.51,109.287,30,0.2402795
-8.977,-140.1074,30.53,0.240827
41.8075,-66.1518,1,0.2408635
41.8075,-66.1518,1,0.2408635
22.75,-158,45,0.2409
34.999,123.998,14,0.2409
-15.9998,112.0003,133.839,0.2409
-20.3693,-166.9811,5,0.242068
-18,159.9,650,0.2422505
-4,-85.832,4.2586,0.24236
22.75,-158,25,0.242652
18,110,7,0.242725
12,135,153,0.2428345
22.75,-158,45,0.243163
22.75,-158,75,0.2432725
-37.5,-74.02,20,0.2437835
-27.7004,-107.584,28.153,0.2438565
23.5866,-50.9101,5,0.2440025
-45.2,-172.7,7.66,0.244185
-33.3248,-78.3672,5.542,0.244477
35,-170,22,0.24455
43.494,-67.649,6,0.24455
41.558,-68.222,6,0.24455
54.4,10.2,3,0.24455
34.999,123.998,1,0.24455
-49.5,-170,7.66,0.24455
-20,-100,1,0.24455
22.75,-158,25,0.244696
-25.4155,-30.0884,5,0.2452435
22.75,-158,75,0.245426
-18.2,-169.07,800,0.246302
-20.5486,175.815,5,0.2470685
-18.3952,-162.9992,24.503,0.2472145
28.4501,-141.15,40,0.2482
30,-170,27,0.2482
-20.6634,-177.8059,5,0.2482
0,156,75,0.2482365
14.3,-54.3,200,0.248492
5.9821,-29.003,30,0.2485285
14,69,53,0.248711
-18.2,-169.07,500,0.2489665
29.4667,34.9167,120,0.2490395
41.0017,-70.9987,32.1,0.2494775
41.0017,-70.9987,32.1,0.2494775
34.876,-13.1352,14,0.249733
-13.9333,-81.0036,2.6,0.2499885
-14.9982,108.4998,44.047,0.250244
22.75,-158,45,0.2507915
55.5,15.6,20,0.25185
28.419,123.073,1,0.25185
0,159,30,0.252361
18.63,112.0076,1,0.2523975
11.2,-60.18,160,0.2525435
-26.0641,-114.0267,109.089,0.2526165
26.25,133.17,73.2333,0.2527625
18.01,108.064,1,0.25404
17.25,109.09,1,0.25404
17.82,108.91,1,0.25404
24.58,-109.01,35,0.25404
21.49,-109.51,23,0.25404
12,-21,25,0.25404
22.75,-158,1,0.2546605
22.75,-158,10,0.2546605
22.75,-158,75,0.2550255
22.75,-158,24,0.2555
27.512,-23.215,40,0.2555
32.17,34.22,5,0.2555
32.17,34.58,5,0.2555
72.0018,-168.7458,1,0.2555
38.922,-73.898,6,0.2555
42.4,-9.7,25,0.2555
18,116,75,0.2555
18,116,5,0.2555
15.046,155.6149,28.518,0.2555
17.1507,143.7648,28.933,0.2555
17.149,134.9903,147.968,0.2555
17.1832,129.9925,48.629,0.2555
17.1832,129.9925,97.179,0.2555
29.4667,34.9167,350,0.2555
30.82,128.38,21.8667,0.2555365
0,142,75,0.2559015
22.75,-158,1,0.2561205
22.75,-158,5,0.2561205
7.1731,-55.9272,50,0.2564855
-29.9169,-98.8708,40.013,0.257398
-47.1,-170.5,7.66,0.25769
8,143,15,0.2584565
21.32,111.5262,1,0.258712
0.0055,-170.0002,120,0.2589675
15,137,1,0.25915
-30,-170,48,0.25915
39.1452,-74.2806,17.2,0.2602085
39.1452,-74.2806,17.2,0.2602085
24.673,125.5688,36,0.260245
-14.5,-76.019,80,0.260464
36.5188,-75.8524,38.5,0.2605005
36.5188,-75.8524,38.5,0.2605005
-18.42,-166.06,70,0.260756
25.9234,-35.2373,3,0.2612305
-16.8684,-128.3829,119.69,0.2614495
27,-111.42,6,0.2628
27,-111.42,6,0.2628
21.49,-109.51,1,0.2628
20.52,-106.51,30,0.2628
38.4157,142.6659,1,0.2628
57.4,19.4,18,0.2628
10,-21.67,34,0.2628
27.999,123.752,1,0.2628
24.6,125.75,100,0.263384
-13.3118,-132.3917,60.258,0.263457
22.75,-158,1,0.2635665
22.75,-158,5,0.2635665
20.5,120.5,1,0.263749
38.1023,10.2255,50.1,0.2640775
20.4989,118.4964,1,0.264187
-37,-75.13,1,0.264698
0,145,1,0.264771
8,143,30,0.2650995
17.79,109.286,10,0.265793
-20.9307,-24.9992,21,0.2660485
-14,179,1,0.26645
-17.166,-83.583,5,0.26645
-16.749,-78,100,0.26645
44.5,141.5,1,0.26645
21,119,1,0.26645
-11.5129,-134.3524,40.423,0.266742
8,143,1,0.2671435
-16.749,-78,100,0.26718
20.5,120.5,75,0.26718
-15.8264,-33.4078,5,0.2673625
-15.999,-76,100,0.267545
42.1752,-70.1045,5.3,0.267545
42.1752,-70.1045,5.3,0.267545
23.8,133.15,17.7333,0.2681655
14,69,25,0.268932
-16.299,-73.9007,125,0.269589
-15.3,-75.417,40,0.2696255
12,-21,10,0.269808
22.75,-158,45,0.2699905
70.8,-131,3.4,0.2701
35,-170,40,0.2701
42.5167,139.7,1,0.2701
32.846,-117.531,38,0.2701
22.75,-158,45,0.270173
24.673,125.5688,22,0.270392
14.5,-28.251,90,0.2710125
32.51,-120.5,25,0.27156
21.49,-109.51,17,0.27156
32.51,-120.5,60,0.27156
42.1869,-66.6249,34.6,0.273093
42.1869,-66.6249,34.6,0.273093
20.5006,119.4974,75,0.273239
-9.0019,-136.8624,4.811,0.273458
0,-23,1,0.27375
0,-23,55,0.27375
39.3335,142.8319,1,0.27375
-16.232,-75.666,200,0.27375
72.3823,-155.9961,16.9,0.27375
34.999,123.998,27,0.27375
0,156,30,0.273823
14.3,-41.45,140,0.274188
40.059,-72.837,30.5,0.274626
40.059,-72.837,30.5,0.274626
4,143,15,0.275064
22.75,-158,25,0.2753925
-16.749,-78,150,0.275575
12,135,23,0.275648
-18.2497,3.7842,7,0.2761955
17.79,109.286,30,0.2764145
20.5,120.5,25,0.27667
22.75,-158,45,0.2774
-38,-73.5,1,0.2774
39.3332,142.1663,1,0.2774
-16.749,-78,150,0.2774
41.096,-70.573,6,0.2774
33.557,-119.844,27,0.2774
29.4667,34.9167,5,0.2774
-23,-120,195,0.2774
-7.393,-4.905,21,0.277546
19.07,110.973,1,0.2778015
1.98,137.66,1,0.277838
-6.5081,-25.0128,18,0.2781665
0.9,-25.4,3,0.278203
17.78,83.45,5,0.278422
19.6626,-51.7176,5,0.2784585
26.85,-31.62,40,0.278933
14.5,-28.251,150,0.279225
-19.9503,-170.2336,5,0.279809
12,135,1,0.280174
24.58,-109.01,30,0.28032
33.3479,-77.0107,150.15,0.280904
2.9445,-15.9212,40,0.28105
38.4165,142.0007,1,0.28105
-51,-170,7.66,0.28105
22.75,-158,1,0.281488
22.75,-158,5,0.281488
-19.9992,-74.0006,113.4,0.2825465
16.9,-25,5,0.2829845
23,-21.82,20,0.2831305
34.0273,-75.8259,298.93,0.2834955
20.1408,-105.977,20,0.2834955
-24.56,-94.72,5,0.2835685
22.75,-158,24,0.2847
22.75,-158,5,0.2847
-16.75,-76,150,0.2847
35,-170,1,0.2847
72.1746,-156.2242,17.8,0.2847
20.74,115.5,15,0.2847
-42.49,74.88,7,0.2847
-3.77,147.75,70,0.2849555
-7.63,152.5,70,0.284992
33.9032,26.8353,85.2,0.2850285
-20.4789,-170.9259,5,0.2855395
-20.4755,-170.7616,5,0.2855395
9.5,-21.75,5,0.285576
11.2,-60.18,120,0.286306
8.62,-21.5,34,0.286452
20.4987,117.4986,75,0.2888245
-28.4363,-104.7483,181.005,0.288934
20.52,-106.51,1,0.28908
24.69,-113.32,50,0.28908
-20,-80,60,0.28908
-20,-100,150,0.28908
41.3117,-70.8467,2.5,0.289372
41.3117,-70.8467,2.5,0.289372
18,116,5,0.289518
18,112.5,25,0.290175
-17.4972,-143.1667,1,0.2915255
22.75,-158,45,0.292
24.7958,-157.167,25,0.292
29.8,34.8,5,0.292
28.9,34.3,5,0.292
15.046,155.6149,197.431,0.292
15.5097,155.3348,2.1,0.292
16.22,154.7253,2.4,0.292
15.8463,155.0512,2.6,0.292
17.149,134.9903,28.159,0.292
17.1832,129.9925,1,0.292
17.1832,129.9925,195.415,0.292
-20.2143,-168.2081,5,0.292
22.75,-158,75,0.2920365
-16.8684,-128.3829,149.029,0.2921095
-3.44,148.48,15,0.29273
30.82,128.38,11.2333,0.292949
-18.4608,-165.8863,61.097,0.293095
35.0367,-73.9201,332.29,0.2940805
11.2,-60.18,40,0.29419
24.4084,-157.891,75,0.294628
31.508,-120.243,3,0.29565
22,-58,40,0.29565
18.4062,-29.0908,40,0.2957595
-37,-74.01,20,0.2960515
-18.2497,3.7842,25,0.2964165
-16.8684,-128.3829,39.46,0.2967085
0.001,-154.9999,80,0.2969275
0,153,30,0.2972195
-20.1268,-123.4068,30.283,0.297256
-13.103,-0.328,11,0.297402
27.53,-117.54,50,0.29784
14.5,-21.501,30,0.298497
-13.9333,-81.0036,109,0.2991175
24,-170,54,0.2993
22.75,-158,45,0.299665
22.75,-158,25,0.299665
29.9167,34.4667,10,0.2998475
13.9215,-35.2837,15,0.3002125
17.96,109.8352,1,0.3005775
-35.9,-73.55,20,0.300687
22.75,-158,75,0.3007965
0,151,1,0.3017455
-15.299,-75.583,80,0.301855
0,156,1,0.3021835
-21.6433,164.5094,50,0.3021835
0,159,1,0.302585
-26.5,-120,215,0.30295
18.4062,-29.0908,5,0.303534
-26.9246,-21.4154,5,0.304483
-20.2889,-167.6013,5,0.304775
26.73,-31.83,50,0.30514
-16.7279,-79.7753,140,0.3052495
-10.0228,-82.5993,15,0.3057605
-23.5,157.65,1,0.3058335
-4.668,-7.061,10,0.3065635
-4.5,-23,1,0.3066
17.23,109.296,1,0.3066
22.75,-158,1,0.3066
22.75,-158,5,0.3066
26.51,-110.4,10,0.3066
-8.977,-140.1074,5.81,0.3067095
14.9978,87.9987,1,0.3076585
-20.4818,-171.088,5,0.307695
-8.977,-140.1074,40.345,0.307841
-22.39,166.21,10,0.3102135
-30.9,175.9,1,0.31025
28.4501,-141.15,20,0.31025
44.5,144.3333,43,0.31025
-35,-170,44,0.31025
42.5742,-65.7364,19.7,0.310469
42.5742,-65.7364,19.7,0.310469
-6.5081,-25.0128,3,0.3113085
22.75,-158,75,0.311637
-15.299,-75.334,25,0.3116735
-17.2829,2.9767,50,0.3118925
26.25,133.17,1,0.3121115
9.9797,-29.0023,5,0.312586
2.405,-13.602,67,0.3126225
22.75,-158,25,0.3127685
26.25,133.17,1,0.3139
30.0033,-146.3015,5,0.3139
37.5,2.8,5,0.3139
39.3335,142.8319,1,0.3139
-16.232,-75.666,100,0.3139
-30,-107,1,0.3139
-31.0973,110.2387,30,0.314484
-11.9982,107.1203,39.313,0.314922
17.37,110.3782,10,0.3151775
27,-111.42,6,0.31536
20.52,-106.51,23,0.31536
16.4,82.5,1,0.3157615
-8.977,-140.1074,49.469,0.3160535
34.0072,-76.2433,54.34,0.316528
18.22,109.294,26,0.316674
-23.3995,108.9993,42.627,0.317258
39.3332,142.1663,1,0.31755
74.5,-155.7,28,0.31755
38.069,-74.657,6,0.31755
15,-98.999,1000,0.31755
29.571,125.305,1,0.31755
14.3,-39.3,140,0.31828
2.3,-24.435,12,0.319083
8.62,-21.5,17,0.31974
22.75,-158,45,0.319813
0,148,30,0.320543
-16,-74.166,80,0.3208715
-11.5129,-134.3524,10.413,0.320908
55.5,10.85,1,0.3212
30,-170,50,0.3212
-48.5,64.99,7,0.3212
27.1681,-64.8632,5,0.322076
11.2,-60.18,80,0.3221125
14.3,-32.45,90,0.3226235
17.1947,135.0044,50,0.3230615
16.004,155.001,65.1,0.32339
19.8994,-26.0004,5,0.32412
-20,-100,135,0.32412
22.75,-158,45,0.324339
-18.42,-166.06,80,0.324339
12,135,46,0.3248135
25,137,1,0.32485
-1.3,-23,70.2,0.32485
41.571,-67.684,6,0.32485
-56.5,63,7,0.32485
25.5275,122.5978,40,0.32485
-25,-170,89,0.32485
29.9167,34.4667,10,0.3259085
-10.0143,160.3578,5,0.3268575
29.4667,34.9167,60,0.326894
-20.056,-169.4134,5,0.32704
7.3961,-29.0037,40,0.327186
25.0666,125.199,10,0.327405
-13.25,0,7.9581,0.3283905
22.75,-158,5,0.3285
32.17,34.22,5,0.3285
-16.232,-75.666,150,0.3285
29.55,34.6,5,0.3285
42.4,-9.7,45,0.3285
15.046,155.6149,1.5,0.3285
15.046,155.6149,98.526,0.3285
16.22,154.7253,198.074,0.3285
15.8463,155.0512,98.258,0.3285
20.6567,156.7215,2.5,0.3285
16.4665,150.0285,1,0.3285
17.1668,141.2717,98.913,0.3285
17.1668,141.2717,149.013,0.3285
17.1668,141.2717,196.399,0.3285
17.149,134.9903,1,0.3285
17.149,134.9903,97.124,0.3285
16.0915,149.0528,1,0.3285
18.0917,152.1819,1,0.3285
15.9056,154.8218,1,0.3285
29.362,125.667,1,0.3285
-20.01,-120,35,0.3285
25.57,-31.5,40,0.328719
39.1452,-74.2806,2.9,0.329303
39.1452,-74.2806,2.9,0.329303
12,135,76,0.3294855
-22.2856,166.3469,10,0.329522
-22.2856,166.3469,10,0.330033
16.004,155.001,1,0.33215
70.8,-131,30.1,0.33215
43,145.8333,1,0.33215
28.701,126.85,1,0.33215
27,-111.42,6,0.33288
41.0887,5.0572,4.9,0.332953
14.3,-49.15,65,0.3339385
-10.48,139.23,37,0.333975
41.3117,-70.8467,9.8,0.33507
41.3117,-70.8467,9.8,0.33507
20.4989,118.4964,25,0.3351795
16.004,155.001,41.2,0.335508
24.4084,-157.891,25,0.3355445
-14.77,-78.03,302.2,0.335654
30.1973,-140.4025,40,0.3358
4.6,-23,11,0.3358
-48.8,72.37,7,0.3358
32.919,124.776,19,0.3358
-20,-170,114,0.3358
40.1797,-73.1941,39.1,0.336019
40.1797,-73.1941,39.1,0.336019
22.75,-158,25,0.3360555
29.9167,34.4667,10,0.336457
-13.3118,-132.3917,30.824,0.336895
22.75,-158,25,0.337114
-18.3952,-162.9992,110.604,0.3373695
11,-21.75,5,0.338136
14.3,-41.45,115,0.3389755
22.75,-158,43,0.33945
22.75,-158,25,0.33945
22.75,-158,45,0.33945
22.75,-158,45,0.33945
20.92,116.5,75,0.33945
-45,52.1,7,0.33945
-4.12,146.85,70,0.340545
-28.4363,-104.7483,29.807,0.3407275
-0.0003,165.0018,10,0.3415305
42.4154,-67.0107,12.5,0.342151
42.4154,-67.0107,12.5,0.342151
40,-170,1,0.3431
39.145,-74.281,6,0.3431
28.29,-115.909,50,0.3431
22,-54,40,0.3431
-9.06,-79.979,201.2,0.3437935
13.9083,-29.0105,40,0.3439395
9.5,-21.75,17,0.344268
-20.4855,-171.2602,5,0.344414
22.75,-158,25,0.344633
19.667,-46.1509,60,0.3448885
-50.5,-170,7.66,0.344925
22.75,-158,45,0.345144
-11.999,-85.834,300,0.34529
14.3,-46.15,70,0.345436
30.39,127.76,42,0.3464215
22.75,-158,24,0.34675
31.462,-140.2817,47,0.34675
30.5399,-139.5339,40,0.34675
32.17,34.22,5,0.34675
10,-170,1,0.34675
37.585,-74.17,6,0.34675
1,143,15,0.3481005
23.18,-159.277,25,0.3483925
22.75,-158,75,0.3488305
22.75,-158,75,0.3488305
-17.5,-148.4972,1,0.349232
22.75,-158,75,0.34967
22.75,-158,75,0.3502175
-28.4363,-104.7483,5.168,0.3502175
34.876,-13.1352,114,0.350327
24,-170,1,0.3504
73.3051,-160.7791,44.7,0.3504
28.2511,126.8828,65.8,0.3504
14.5,-21.501,10,0.350984
22.75,-158,25,0.3515315
0.0013,179.9993,45,0.3516045
14.5,-21.501,65,0.351933
-12,-81.2021,10,0.3524075
41.314,-70.944,5.4,0.35259
41.314,-70.944,5.4,0.35259
-23.46,-88.76,5,0.3528455
30.82,128.38,1,0.353539
14,69,1,0.353685
30.82,128.38,1,0.35405
22.75,-158,25,0.35405
42.054,-66.31,6,0.35405
27.419,124.68,1,0.35405
-20,-170,54,0.35405
-16.8684,-128.3829,19.737,0.3547435
22.75,-158,75,0.3552545
-0.0019,-162.4944,5,0.35551
41.4337,-70.1313,7.8,0.3556925
41.4337,-70.1313,7.8,0.3556925
32.24,129.25,30,0.3564955
23.8,133.15,37.1333,0.3565685
2.9445,-15.9212,55,0.3577
31,125.619,1,0.3577
22.75,-158,75,0.358211
22.75,-158,75,0.3589775
24.69,-113.32,60,0.35916
-10.9988,162.999,3.7,0.359379
14.3,-32.45,200,0.359452
12,135,23,0.359525
22.75,-158,1,0.360255
22.75,-158,5,0.360255
-8.977,-140.1074,20.274,0.360255
25.194,125.7318,22,0.3604375
-1.6664,-0.0006,4,0.36135
26.6869,125.5028,90,0.36135
7.1731,-55.9272,50,0.361642
37.8084,-74.9068,25,0.3622625
37.8084,-74.9068,25,0.3622625
37.5144,-74.48,3.2,0.3625545
37.5144,-74.48,3.2,0.3625545
40.3302,-71.7396,25.7,0.3626275
40.3302,-71.7396,25.7,0.3626275
41.5717,-66.9545,15,0.363175
41.5717,-66.9545,15,0.363175
21.5002,-157.0028,1,0.365
23.4869,-156.9787,1,0.365
25.002,-154.4953,1,0.365
23.4871,-155.1125,1,0.365
22.7498,-157.9988,1,0.365
19.7231,-156.449,1,0.365
19.6523,-156.4525,1,0.365
19.1774,-155.2317,1,0.365
20.509,-155.4701,1,0.365
20.1377,-156.4033,1,0.365
20.0656,-156.4871,1,0.365
21.5979,-156.373,1,0.365
23.5701,-157.6455,1,0.365
22.7455,-158.0212,1,0.365
25.97,-175,1,0.365
28,-170,1,0.365
23.18,-172.2,1,0.365
27.4,-175.7,1,0.365
27,-179.7,1,0.365
25.69,-170.94,1,0.365
24.9573,-167.013,1,0.365
24.2185,-164.011,1,0.365
23.4065,-160.6528,1,0.365
18.5126,-156.9894,1,0.365
18.94,-154.8,1,0.365
19.5,-157,1,0.365
19.5,-159,1,0.365
20.5,-161,1,0.365
21,-159,1,0.365
20.2425,-156.5,1,0.365
20.2318,-158.9203,1,0.365
19.1167,-162.2167,1,0.365
20.5,-161.5,1,0.365
22.75,-158,4,0.365
32.17,34.58,5,0.365
16.79,-25.1,5,0.365
28.2,34.3,40,0.365
28.9,34.3,5,0.365
29.8,34.8,5,0.365
28.9,34.3,5,0.365
44.6,-9.3,16,0.365
41.4,-13.9,30,0.365
16.9828,89.2063,213,0.365
15.046,155.6149,48.54,0.365
15.8463,155.0512,48.247,0.365
17.1507,143.7648,1,0.365
17.1832,129.9925,146.876,0.365
19,117,5,0.3650365
-22.2856,166.3469,10,0.365876
22.75,-158,25,0.365949
22.75,-158,25,0.365949
29.4667,34.9167,100,0.3673725
0,159,15,0.3675185
-18.42,-166.06,70,0.3675915
-13.103,-0.328,104,0.3675915
24.69,-113.32,1,0.36792
20.4987,117.4986,100,0.36865
22.75,-158,58,0.36865
5,-23,71.3,0.36865
17.625,-113.001,174,0.36865
-66.4677,49.5195,1,0.369015
32.24,129.25,30,0.3694895
8.62,-21.5,5,0.369672
-16.3994,154.3181,50,0.3703655
23.18,-159.277,45,0.3718985
30.1973,-140.4025,20,0.3723
-19.9997,167.9993,70.069,0.3736505
20.9233,-31.6851,5,0.3736505
41.314,-70.944,2.3,0.374344
41.314,-70.944,2.3,0.374344
-0.0069,149.5058,25,0.374417
-29.9169,-98.8708,19.801,0.374709
-20.5069,-177.1342,90,0.3753295
16.004,155.001,11,0.375877
22.75,-158,24,0.37595
31.422,-140.4979,42,0.37595
2.985,1.2185,25,0.37595
40.874,-72.154,6,0.37595
-37,-74.01,2,0.3761325
-18.42,-166.06,60,0.376242
25.0666,125.199,57,0.376534
24.69,-113.32,10,0.37668
